date,sport,venue,zone,ticketed,inOKC,sessionType,startsAt,endsAt,startsAtUtc,endsAtUtc,durationMinutes,sessionNumber,totalSessions,sportSessionNumber,totalSportSessions,eventNumber,totalEvents,sportEventNumber,totalSportEvents,sex,eventType,description,eventOrder,eventTotalInSession
2028-07-15,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T12:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T19:30:00+00:00,210,60,845,5,28,76,1856,5,28,Women,Preliminary,Women's Preliminary Round 1,1,1
2028-07-15,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-15T18:00:00-07:00,2028-07-15T21:30:00-07:00,2028-07-16T01:00:00+00:00,2028-07-16T04:30:00+00:00,210,92,845,6,28,153,1856,6,28,Women,Preliminary,Women's Preliminary Round 1,1,1
2028-07-16,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-16T18:00:00-07:00,2028-07-16T21:30:00-07:00,2028-07-17T01:00:00+00:00,2028-07-17T04:30:00+00:00,210,157,845,7,28,298,1856,7,28,Women,Preliminary,Women's Preliminary Round 2,1,1
2028-07-17,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-17T09:00:00-07:00,2028-07-17T12:30:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T19:30:00+00:00,210,178,845,8,28,344,1856,8,28,Women,Preliminary,Women's Preliminary Round 2,1,1
2028-07-17,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-17T18:00:00-07:00,2028-07-17T21:30:00-07:00,2028-07-18T01:00:00+00:00,2028-07-18T04:30:00+00:00,210,215,845,9,28,430,1856,9,28,Women,Preliminary,Women's Preliminary Round 2,1,1
2028-07-18,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-18T09:00:00-07:00,2028-07-18T12:30:00-07:00,2028-07-18T16:00:00+00:00,2028-07-18T19:30:00+00:00,210,239,845,10,28,478,1856,10,28,Women,Preliminary,Women's Preliminary Round 2,1,1
2028-07-18,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-18T18:00:00-07:00,2028-07-18T21:30:00-07:00,2028-07-19T01:00:00+00:00,2028-07-19T04:30:00+00:00,210,278,845,11,28,569,1856,11,28,Women,Preliminary,Women's Preliminary Round 2,1,1
2028-07-19,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-19T09:00:00-07:00,2028-07-19T12:30:00-07:00,2028-07-19T16:00:00+00:00,2028-07-19T19:30:00+00:00,210,304,845,12,28,617,1856,12,28,Women,Preliminary,Women's Preliminary Round 2,1,1
2028-07-20,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Bronze,2028-07-20T09:00:00-07:00,2028-07-20T12:30:00-07:00,2028-07-20T16:00:00+00:00,2028-07-20T19:30:00+00:00,210,361,845,13,28,725,1856,13,28,Women,Bronze,Women's Bronze Medal Match,1,1
2028-07-20,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Final,2028-07-20T18:00:00-07:00,2028-07-20T22:00:00-07:00,2028-07-21T01:00:00+00:00,2028-07-21T05:00:00+00:00,240,399,845,14,28,803,1856,14,28,Women,Final,Women's Gold Medal Match,1,1
2028-07-22,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-22T09:00:00-07:00,2028-07-22T12:30:00-07:00,2028-07-22T16:00:00+00:00,2028-07-22T19:30:00+00:00,210,476,845,15,28,954,1856,15,28,Men,Preliminary,Men's Preliminary Round 1,1,1
2028-07-22,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-22T18:00:00-07:00,2028-07-22T21:30:00-07:00,2028-07-23T01:00:00+00:00,2028-07-23T04:30:00+00:00,210,510,845,16,28,1031,1856,16,28,Men,Preliminary,Men's Preliminary Round 1,1,1
2028-07-23,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-23T09:00:00-07:00,2028-07-23T12:30:00-07:00,2028-07-23T16:00:00+00:00,2028-07-23T19:30:00+00:00,210,527,845,17,28,1070,1856,17,28,Men,Preliminary,Men's Preliminary Round 1,1,1
2028-07-23,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-23T18:00:00-07:00,2028-07-23T21:30:00-07:00,2028-07-24T01:00:00+00:00,2028-07-24T04:30:00+00:00,210,558,845,18,28,1129,1856,18,28,Men,Preliminary,Men's Preliminary Round 1,1,1
2028-07-24,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-24T09:00:00-07:00,2028-07-24T12:30:00-07:00,2028-07-24T16:00:00+00:00,2028-07-24T19:30:00+00:00,210,576,845,19,28,1167,1856,19,28,Men,Preliminary,Men's Preliminary Round 1,1,1
2028-07-24,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-24T18:00:00-07:00,2028-07-24T21:30:00-07:00,2028-07-25T01:00:00+00:00,2028-07-25T04:30:00+00:00,210,609,845,20,28,1231,1856,20,28,Men,Preliminary,Men's Preliminary Round 1,1,1
2028-07-25,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-25T09:00:00-07:00,2028-07-25T12:30:00-07:00,2028-07-25T16:00:00+00:00,2028-07-25T19:30:00+00:00,210,624,845,21,28,1267,1856,21,28,Men,Preliminary,Men's Preliminary Round 2,1,1
2028-07-25,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-25T18:00:00-07:00,2028-07-25T21:30:00-07:00,2028-07-26T01:00:00+00:00,2028-07-26T04:30:00+00:00,210,660,845,22,28,1334,1856,22,28,Men,Preliminary,Men's Preliminary Round 2,1,1
2028-07-26,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-26T09:00:00-07:00,2028-07-26T12:30:00-07:00,2028-07-26T16:00:00+00:00,2028-07-26T19:30:00+00:00,210,676,845,23,28,1382,1856,23,28,Men,Preliminary,Men's Preliminary Round 2,1,1
2028-07-26,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-26T18:00:00-07:00,2028-07-26T21:30:00-07:00,2028-07-27T01:00:00+00:00,2028-07-27T04:30:00+00:00,210,703,845,24,28,1443,1856,24,28,Men,Preliminary,Men's Preliminary Round 2,1,1
2028-07-27,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-27T09:00:00-07:00,2028-07-27T12:30:00-07:00,2028-07-27T16:00:00+00:00,2028-07-27T19:30:00+00:00,210,719,845,25,28,1495,1856,25,28,Men,Preliminary,Men's Preliminary Round 2,1,1
2028-07-27,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Preliminary,2028-07-27T18:00:00-07:00,2028-07-27T21:30:00-07:00,2028-07-28T01:00:00+00:00,2028-07-28T04:30:00+00:00,210,749,845,26,28,1571,1856,26,28,Men,Preliminary,Men's Preliminary Round 2,1,1
2028-07-28,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Bronze,2028-07-28T09:00:00-07:00,2028-07-28T12:30:00-07:00,2028-07-28T16:00:00+00:00,2028-07-28T19:30:00+00:00,210,764,845,27,28,1622,1856,27,28,Men,Bronze,Men's Bronze Medal Match,1,1
2028-07-29,Cricket,Fairgrounds Cricket Stadium,Pomona,True,False,Final,2028-07-29T09:00:00-07:00,2028-07-29T13:00:00-07:00,2028-07-29T16:00:00+00:00,2028-07-29T20:00:00+00:00,240,808,845,28,28,1738,1856,28,28,Men,Final,Men's Gold Medal Match,1,1
2028-07-28,BMX Freestyle,Valley Complex 1,Valley,True,False,Preliminary,2028-07-28T10:30:00-07:00,2028-07-28T13:30:00-07:00,2028-07-28T17:30:00+00:00,2028-07-28T20:30:00+00:00,180,772,845,1,2,1642,1856,1,4,Men,Preliminary,Men's Park Qualification,1,2
2028-07-28,BMX Freestyle,Valley Complex 1,Valley,True,False,Preliminary,2028-07-28T10:30:00-07:00,2028-07-28T13:30:00-07:00,2028-07-28T17:30:00+00:00,2028-07-28T20:30:00+00:00,180,772,845,1,2,1643,1856,2,4,Women,Preliminary,Women's Park Qualification,2,2
2028-07-29,BMX Freestyle,Valley Complex 1,Valley,True,False,Final,2028-07-29T10:30:00-07:00,2028-07-29T13:50:00-07:00,2028-07-29T17:30:00+00:00,2028-07-29T20:50:00+00:00,200,815,845,2,2,1751,1856,3,4,Men,Final,Men's Park Final,1,2
2028-07-29,BMX Freestyle,Valley Complex 1,Valley,True,False,Final,2028-07-29T10:30:00-07:00,2028-07-29T13:50:00-07:00,2028-07-29T17:30:00+00:00,2028-07-29T20:50:00+00:00,200,815,845,2,2,1752,1856,4,4,Women,Final,Women's Park Final,2,2
2028-07-15,BMX Racing,Valley Complex 4,Valley,True,False,Quarterfinal,2028-07-15T10:30:00-07:00,2028-07-15T12:50:00-07:00,2028-07-15T17:30:00+00:00,2028-07-15T19:50:00+00:00,140,70,845,1,2,96,1856,1,8,Men,Quarterfinal,Men's Quarterfinal,1,4
2028-07-15,BMX Racing,Valley Complex 4,Valley,True,False,Quarterfinal,2028-07-15T10:30:00-07:00,2028-07-15T12:50:00-07:00,2028-07-15T17:30:00+00:00,2028-07-15T19:50:00+00:00,140,70,845,1,2,97,1856,2,8,Women,Quarterfinal,Women's Quarterfinal,2,4
2028-07-15,BMX Racing,Valley Complex 4,Valley,True,False,Quarterfinal,2028-07-15T10:30:00-07:00,2028-07-15T12:50:00-07:00,2028-07-15T17:30:00+00:00,2028-07-15T19:50:00+00:00,140,70,845,1,2,98,1856,3,8,Men,N/A,Men's Last Chance,3,4
2028-07-15,BMX Racing,Valley Complex 4,Valley,True,False,Quarterfinal,2028-07-15T10:30:00-07:00,2028-07-15T12:50:00-07:00,2028-07-15T17:30:00+00:00,2028-07-15T19:50:00+00:00,140,70,845,1,2,99,1856,4,8,Women,N/A,Women's Last Chance,4,4
2028-07-16,BMX Racing,Valley Complex 4,Valley,True,False,Final,2028-07-16T10:30:00-07:00,2028-07-16T13:00:00-07:00,2028-07-16T17:30:00+00:00,2028-07-16T20:00:00+00:00,150,133,845,2,2,235,1856,5,8,Men,Semifinal,Men's Semifinal,1,4
2028-07-16,BMX Racing,Valley Complex 4,Valley,True,False,Final,2028-07-16T10:30:00-07:00,2028-07-16T13:00:00-07:00,2028-07-16T17:30:00+00:00,2028-07-16T20:00:00+00:00,150,133,845,2,2,236,1856,6,8,Women,Semifinal,Women's Semifinal,2,4
2028-07-16,BMX Racing,Valley Complex 4,Valley,True,False,Final,2028-07-16T10:30:00-07:00,2028-07-16T13:00:00-07:00,2028-07-16T17:30:00+00:00,2028-07-16T20:00:00+00:00,150,133,845,2,2,237,1856,7,8,Men,Final,Men's Final,3,4
2028-07-16,BMX Racing,Valley Complex 4,Valley,True,False,Final,2028-07-16T10:30:00-07:00,2028-07-16T13:00:00-07:00,2028-07-16T17:30:00+00:00,2028-07-16T20:00:00+00:00,150,133,845,2,2,238,1856,8,8,Women,Final,Women's Final,4,4
2028-07-17,Mountain Bike,Industry Hills MTB Course,City of Industry,True,False,Final,2028-07-17T11:00:00-07:00,2028-07-17T13:30:00-07:00,2028-07-17T18:00:00+00:00,2028-07-17T20:30:00+00:00,150,192,845,1,2,373,1856,1,2,Men,Final,Men's Cross-Country,1,1
2028-07-18,Mountain Bike,Industry Hills MTB Course,City of Industry,True,False,Final,2028-07-18T11:00:00-07:00,2028-07-18T13:30:00-07:00,2028-07-18T18:00:00+00:00,2028-07-18T20:30:00+00:00,150,252,845,2,2,505,1856,2,2,Women,Final,Women's Cross-Country,1,1
2028-07-19,Cycling Road (Time Trial),TBD,TBD,True,False,Final,2028-07-19T10:30:00-07:00,2028-07-19T14:35:00-07:00,2028-07-19T17:30:00+00:00,2028-07-19T21:35:00+00:00,245,315,845,1,1,642,1856,1,2,Men,N/A,Men's Individual Time Trial,1,2
2028-07-19,Cycling Road (Time Trial),TBD,TBD,True,False,Final,2028-07-19T10:30:00-07:00,2028-07-19T14:35:00-07:00,2028-07-19T17:30:00+00:00,2028-07-19T21:35:00+00:00,245,315,845,1,1,643,1856,2,2,Women,N/A,Women's Individual Time Trial,2,2
2028-07-22,Cycling Road (Road Race),Venice Beach Boardwalk - Start,Venice,True,False,Final,2028-07-22T11:30:00-07:00,2028-07-22T16:15:00-07:00,2028-07-22T18:30:00+00:00,2028-07-22T23:15:00+00:00,285,494,845,1,2,997,1856,1,2,Women,Final,Women's Road Race,1,1
2028-07-23,Cycling Road (Road Race),Venice Beach Boardwalk - Start,Venice,True,False,Final,2028-07-23T09:00:00-07:00,2028-07-23T16:15:00-07:00,2028-07-23T16:00:00+00:00,2028-07-23T23:15:00+00:00,435,528,845,2,2,1071,1856,2,2,Men,Final,Men's Road Race,1,1
2028-07-25,Cycling Track,Carson Velodrome,Carson,True,False,Preliminary,2028-07-25T09:00:00-07:00,2028-07-25T10:00:00-07:00,2028-07-25T16:00:00+00:00,2028-07-25T17:00:00+00:00,60,625,845,1,9,1268,1856,1,68,Men,N/A,Men's Team Sprint Qualifying,1,2
2028-07-25,Cycling Track,Carson Velodrome,Carson,True,False,Preliminary,2028-07-25T09:00:00-07:00,2028-07-25T10:00:00-07:00,2028-07-25T16:00:00+00:00,2028-07-25T17:00:00+00:00,60,625,845,1,9,1269,1856,2,68,Women,N/A,Women's Team Sprint Qualifying,2,2
2028-07-25,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-25T12:00:00-07:00,2028-07-25T15:00:00-07:00,2028-07-25T19:00:00+00:00,2028-07-25T22:00:00+00:00,180,643,845,2,9,1306,1856,3,68,Men,N/A,Men's Team Sprint First Round,1,5
2028-07-25,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-25T12:00:00-07:00,2028-07-25T15:00:00-07:00,2028-07-25T19:00:00+00:00,2028-07-25T22:00:00+00:00,180,643,845,2,9,1307,1856,4,68,Women,N/A,Women's Team Sprint First Round,2,5
2028-07-25,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-25T12:00:00-07:00,2028-07-25T15:00:00-07:00,2028-07-25T19:00:00+00:00,2028-07-25T22:00:00+00:00,180,643,845,2,9,1308,1856,5,68,Men,N/A,Men's Team Pursuit Qualifying,3,5
2028-07-25,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-25T12:00:00-07:00,2028-07-25T15:00:00-07:00,2028-07-25T19:00:00+00:00,2028-07-25T22:00:00+00:00,180,643,845,2,9,1309,1856,6,68,Men,Final,Men's Team Sprint Final,4,5
2028-07-25,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-25T12:00:00-07:00,2028-07-25T15:00:00-07:00,2028-07-25T19:00:00+00:00,2028-07-25T22:00:00+00:00,180,643,845,2,9,1310,1856,7,68,Women,Final,Women's Team Sprint Final,5,5
2028-07-26,Cycling Track,Carson Velodrome,Carson,True,False,Preliminary,2028-07-26T08:45:00-07:00,2028-07-26T12:15:00-07:00,2028-07-26T15:45:00+00:00,2028-07-26T19:15:00+00:00,210,674,845,3,9,1368,1856,8,68,Women,N/A,Women's Team Pursuit Qualifying,1,5
2028-07-26,Cycling Track,Carson Velodrome,Carson,True,False,Preliminary,2028-07-26T08:45:00-07:00,2028-07-26T12:15:00-07:00,2028-07-26T15:45:00+00:00,2028-07-26T19:15:00+00:00,210,674,845,3,9,1369,1856,9,68,Men,N/A,Men's Team Pursuit First Round,2,5
2028-07-26,Cycling Track,Carson Velodrome,Carson,True,False,Preliminary,2028-07-26T08:45:00-07:00,2028-07-26T12:15:00-07:00,2028-07-26T15:45:00+00:00,2028-07-26T19:15:00+00:00,210,674,845,3,9,1370,1856,10,68,Women,N/A,Women's Keirin First Round,3,5
2028-07-26,Cycling Track,Carson Velodrome,Carson,True,False,Preliminary,2028-07-26T08:45:00-07:00,2028-07-26T12:15:00-07:00,2028-07-26T15:45:00+00:00,2028-07-26T19:15:00+00:00,210,674,845,3,9,1371,1856,11,68,Men,N/A,Men's Sprint Qualifying,4,5
2028-07-26,Cycling Track,Carson Velodrome,Carson,True,False,Preliminary,2028-07-26T08:45:00-07:00,2028-07-26T12:15:00-07:00,2028-07-26T15:45:00+00:00,2028-07-26T19:15:00+00:00,210,674,845,3,9,1372,1856,12,68,Women,Repechage,Women's Keirin Repechage,5,5
2028-07-26,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-26T13:45:00-07:00,2028-07-26T16:45:00-07:00,2028-07-26T20:45:00+00:00,2028-07-26T23:45:00+00:00,180,693,845,4,9,1419,1856,13,68,Men,Final,Men's Sprint 1/32 Final,1,6
2028-07-26,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-26T13:45:00-07:00,2028-07-26T16:45:00-07:00,2028-07-26T20:45:00+00:00,2028-07-26T23:45:00+00:00,180,693,845,4,9,1420,1856,14,68,Men,Final,Men's Team Pursuit Final,2,6
2028-07-26,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-26T13:45:00-07:00,2028-07-26T16:45:00-07:00,2028-07-26T20:45:00+00:00,2028-07-26T23:45:00+00:00,180,693,845,4,9,1421,1856,15,68,Men,Final,Men's Sprint 1/32 Final Repechage,3,6
2028-07-26,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-26T13:45:00-07:00,2028-07-26T16:45:00-07:00,2028-07-26T20:45:00+00:00,2028-07-26T23:45:00+00:00,180,693,845,4,9,1422,1856,16,68,Women,Quarterfinal,Women's Keirin Quarterfinal,4,6
2028-07-26,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-26T13:45:00-07:00,2028-07-26T16:45:00-07:00,2028-07-26T20:45:00+00:00,2028-07-26T23:45:00+00:00,180,693,845,4,9,1423,1856,17,68,Men,Final,Men's Sprint 1/16 Final,5,6
2028-07-26,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-26T13:45:00-07:00,2028-07-26T16:45:00-07:00,2028-07-26T20:45:00+00:00,2028-07-26T23:45:00+00:00,180,693,845,4,9,1424,1856,18,68,Men,Final,Men's Sprint 1/16 Final Repechage,6,6
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1512,1856,19,68,Women,N/A,Women's Team Pursuit First Round,1,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1513,1856,20,68,Men,N/A,Men's Omnium Scratch Race 1/4,2,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1514,1856,21,68,Men,Final,Men's Sprint 1/8 Final,3,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1515,1856,22,68,Men,N/A,Men's Omnium Tempo Race 2/4,4,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1516,1856,23,68,Men,Final,Men's Sprint 1/8 Final Repechage,5,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1517,1856,24,68,Women,Semifinal,Women's Keirin Semifinal,6,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1518,1856,25,68,Men,Quarterfinal,Men's Sprint Quarterfinal Race 1,7,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1519,1856,26,68,Men,N/A,Men's Omnium Elimination Race 3/4,8,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1520,1856,27,68,Women,Final,Women's Keirin Final 7-12,9,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1521,1856,28,68,Women,Final,Women's Keirin Final 1-6,10,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1522,1856,29,68,Men,Quarterfinal,Men's Sprint Quarterfinal Race 2,11,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1523,1856,30,68,Women,Final,Women's Team Pursuit Final,12,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1524,1856,31,68,Men,Quarterfinal,Men's Sprint Quarterfinal Decider,13,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1525,1856,32,68,Men,N/A,Men's Omnium Points Race 4/4,14,15
2028-07-27,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:05:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:05:00+00:00,305,729,845,5,9,1526,1856,33,68,or,Final,Men's Sprint Final for Places 5-8,15,15
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Semifinal,2028-07-28T09:00:00-07:00,2028-07-28T11:20:00-07:00,2028-07-28T16:00:00+00:00,2028-07-28T18:20:00+00:00,140,765,845,6,9,1623,1856,34,68,Women,N/A,Women's Sprint Qualifying,1,6
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Semifinal,2028-07-28T09:00:00-07:00,2028-07-28T11:20:00-07:00,2028-07-28T16:00:00+00:00,2028-07-28T18:20:00+00:00,140,765,845,6,9,1624,1856,35,68,Men,Semifinal,Men's Sprint Semifinal Race 1,2,6
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Semifinal,2028-07-28T09:00:00-07:00,2028-07-28T11:20:00-07:00,2028-07-28T16:00:00+00:00,2028-07-28T18:20:00+00:00,140,765,845,6,9,1625,1856,36,68,Women,Final,Women's Sprint 1/32 Final,3,6
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Semifinal,2028-07-28T09:00:00-07:00,2028-07-28T11:20:00-07:00,2028-07-28T16:00:00+00:00,2028-07-28T18:20:00+00:00,140,765,845,6,9,1626,1856,37,68,Men,Semifinal,Men's Sprint Semifinal Race 2,4,6
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Semifinal,2028-07-28T09:00:00-07:00,2028-07-28T11:20:00-07:00,2028-07-28T16:00:00+00:00,2028-07-28T18:20:00+00:00,140,765,845,6,9,1627,1856,38,68,Women,Final,Women's Sprint 1/32 Final Repechage,5,6
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Semifinal,2028-07-28T09:00:00-07:00,2028-07-28T11:20:00-07:00,2028-07-28T16:00:00+00:00,2028-07-28T18:20:00+00:00,140,765,845,6,9,1628,1856,39,68,Men,Semifinal,Men's Sprint Semifinal Decider,6,6
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-28T13:00:00-07:00,2028-07-28T15:15:00-07:00,2028-07-28T20:00:00+00:00,2028-07-28T22:15:00+00:00,135,780,845,7,9,1664,1856,40,68,Men,Final,Men's Sprint Final Race 1,1,6
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-28T13:00:00-07:00,2028-07-28T15:15:00-07:00,2028-07-28T20:00:00+00:00,2028-07-28T22:15:00+00:00,135,780,845,7,9,1665,1856,41,68,Women,Final,Women's Madison Final,2,6
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-28T13:00:00-07:00,2028-07-28T15:15:00-07:00,2028-07-28T20:00:00+00:00,2028-07-28T22:15:00+00:00,135,780,845,7,9,1666,1856,42,68,Men,Final,Men's Sprint Final Race 2,3,6
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-28T13:00:00-07:00,2028-07-28T15:15:00-07:00,2028-07-28T20:00:00+00:00,2028-07-28T22:15:00+00:00,135,780,845,7,9,1667,1856,43,68,Women,Final,Women's Sprint 1/16 Final,4,6
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-28T13:00:00-07:00,2028-07-28T15:15:00-07:00,2028-07-28T20:00:00+00:00,2028-07-28T22:15:00+00:00,135,780,845,7,9,1668,1856,44,68,Men,Final,Men's Sprint Final Decider,5,6
2028-07-28,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-28T13:00:00-07:00,2028-07-28T15:15:00-07:00,2028-07-28T20:00:00+00:00,2028-07-28T22:15:00+00:00,135,780,845,7,9,1669,1856,45,68,Women,Final,Women's Sprint 1/16 Final Repechage,6,6
2028-07-29,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-29T11:00:00-07:00,2028-07-29T14:35:00-07:00,2028-07-29T18:00:00+00:00,2028-07-29T21:35:00+00:00,215,818,845,8,9,1755,1856,46,68,Women,Final,Women's Sprint 1/8 Final,1,9
2028-07-29,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-29T11:00:00-07:00,2028-07-29T14:35:00-07:00,2028-07-29T18:00:00+00:00,2028-07-29T21:35:00+00:00,215,818,845,8,9,1756,1856,47,68,Men,N/A,Men's Keirin First Round,2,9
2028-07-29,Cycling Track,Carson Velodrome,Carson,True,False,Final,2028-07-29T11:00:00-07:00,2028-07-29T14:35:00-07:00,2028-07-29T18:00:00+00:00,2028-07-29T21:35:00+00:00,215,818,845,8,9,1757,1856,48,68,Women,Final,Women's Sprint 1/8 Final Repechage,3,9
