date,sport,venue,zone,ticketed,inOKC,sessionType,startsAt,endsAt,startsAtUtc,endsAtUtc,durationMinutes,sessionNumber,totalSessions,sportSessionNumber,totalSportSessions,numEventsInSession
2028-07-26,Weightlifting,Peacock Theater,DTLA,True,False,Final,2028-07-26T20:50:00-07:00,2028-07-26T23:00:00-07:00,2028-07-27T03:50:00+00:00,2028-07-27T06:00:00+00:00,130,714,845,4,10,1
2028-07-27,Weightlifting,Peacock Theater,DTLA,True,False,Final,2028-07-27T14:10:00-07:00,2028-07-27T19:00:00-07:00,2028-07-27T21:10:00+00:00,2028-07-28T02:00:00+00:00,290,741,845,5,10,2
2028-07-27,Weightlifting,Peacock Theater,DTLA,True,False,Final,2028-07-27T20:50:00-07:00,2028-07-27T23:00:00-07:00,2028-07-28T03:50:00+00:00,2028-07-28T06:00:00+00:00,130,760,845,6,10,1
2028-07-28,Weightlifting,Peacock Theater,DTLA,True,False,Final,2028-07-28T16:50:00-07:00,2028-07-28T19:00:00-07:00,2028-07-28T23:50:00+00:00,2028-07-29T02:00:00+00:00,130,790,845,7,10,1
2028-07-28,Weightlifting,Peacock Theater,DTLA,True,False,Final,2028-07-28T20:50:00-07:00,2028-07-28T23:00:00-07:00,2028-07-29T03:50:00+00:00,2028-07-29T06:00:00+00:00,130,803,845,8,10,1
2028-07-29,Weightlifting,Peacock Theater,DTLA,True,False,Final,2028-07-29T16:50:00-07:00,2028-07-29T19:00:00-07:00,2028-07-29T23:50:00+00:00,2028-07-30T02:00:00+00:00,130,829,845,9,10,1
2028-07-29,Weightlifting,Peacock Theater,DTLA,True,False,Final,2028-07-29T20:50:00-07:00,2028-07-29T23:00:00-07:00,2028-07-30T03:50:00+00:00,2028-07-30T06:00:00+00:00,130,837,845,10,10,1
2028-07-24,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-24T11:00:00-07:00,2028-07-24T13:00:00-07:00,2028-07-24T18:00:00+00:00,2028-07-24T20:00:00+00:00,120,590,845,1,13,6
2028-07-24,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Semifinal,2028-07-24T19:00:00-07:00,2028-07-24T20:00:00-07:00,2028-07-25T02:00:00+00:00,2028-07-25T03:00:00+00:00,60,613,845,2,13,3
2028-07-25,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-25T11:00:00-07:00,2028-07-25T13:30:00-07:00,2028-07-25T18:00:00+00:00,2028-07-25T20:30:00+00:00,150,641,845,3,13,9
2028-07-25,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-25T19:00:00-07:00,2028-07-25T22:45:00-07:00,2028-07-26T02:00:00+00:00,2028-07-26T05:45:00+00:00,225,665,845,4,13,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-26T11:00:00-07:00,2028-07-26T13:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:30:00+00:00,150,689,845,5,13,9
2028-07-26,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-26T19:00:00-07:00,2028-07-26T22:45:00-07:00,2028-07-27T02:00:00+00:00,2028-07-27T05:45:00+00:00,225,708,845,6,13,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-27T11:00:00-07:00,2028-07-27T13:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T20:30:00+00:00,150,732,845,7,13,9
2028-07-27,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-27T19:00:00-07:00,2028-07-27T22:45:00-07:00,2028-07-28T02:00:00+00:00,2028-07-28T05:45:00+00:00,225,754,845,8,13,9
2028-07-28,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-28T11:00:00-07:00,2028-07-28T13:30:00-07:00,2028-07-28T18:00:00+00:00,2028-07-28T20:30:00+00:00,150,776,845,9,13,9
2028-07-28,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-28T19:00:00-07:00,2028-07-28T22:45:00-07:00,2028-07-29T02:00:00+00:00,2028-07-29T05:45:00+00:00,225,798,845,10,13,9
2028-07-29,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Quarterfinal,2028-07-29T11:00:00-07:00,2028-07-29T13:30:00-07:00,2028-07-29T18:00:00+00:00,2028-07-29T20:30:00+00:00,150,819,845,11,13,9
2028-07-29,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-29T19:00:00-07:00,2028-07-29T22:45:00-07:00,2028-07-30T02:00:00+00:00,2028-07-30T05:45:00+00:00,225,833,845,12,13,9
2028-07-30,Wrestling,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-30T11:00:00-07:00,2028-07-30T14:30:00-07:00,2028-07-30T18:00:00+00:00,2028-07-30T21:30:00+00:00,210,842,845,13,13,9
